Name,ID,Has Block,Mod,Class
miscutils:itemCellZirconium,8062,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTechnetium,8066,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellRuthenium,8068,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellRhodium,8070,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellIodine,8079,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellXenon,8081,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHafnium,8100,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellRhenium,8104,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellThallium,8110,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellPolonium,8114,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellAstatine,8116,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellFrancium,8118,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellRadium,8120,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellActinium,8122,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellProtactinium,8125,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellNeptunium,8129,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellCurium,8134,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellBerkelium,8136,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellCalifornium,8138,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellEinsteinium,8140,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellFermium,8142,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemIngotSelenium,8152,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustSelenium,8153,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinySelenium,8154,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallSelenium,8155,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetSelenium,8156,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateSelenium,8157,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleSelenium,8158,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltSelenium,8159,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodSelenium,8160,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongSelenium,8161,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingSelenium,8162,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewSelenium,8163,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorSelenium,8164,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearSelenium,8165,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemCellUranium232,8169,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellUranium233,8171,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellThoriumTetrafluoride,8186,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellThoriumHexafluoride,8187,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellUraniumTetrafluoride,8188,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellUraniumHexafluoride,8189,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellZirconiumTetrafluoride,8190,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellBerylliumFluoride,8191,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellLithiumFluoride,8192,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHydroxide,8193,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellAmmonium,8194,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellAmmoniumBifluoride,8195,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellBerylliumHydroxide,8196,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellAmmoniumTetrafluoroberyllate,8197,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellNeptuniumHexafluoride,8198,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTechnetiumHexafluoride,8199,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellSeleniumHexafluoride,8200,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellEnergyCrystal,8205,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellBloodSteel,8206,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellStaballoy,8207,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTantalloy60,8208,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTantalloy61,8209,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTumbaga,8210,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellPotin,8211,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellInconel625,8212,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellInconel690,8213,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellInconel792,8214,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellZeron100,8215,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellMaragingSteel250,8216,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellMaragingSteel300,8217,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellMaragingSteel350,8218,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellStellite,8219,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTalonite,8220,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHastelloyW,8221,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHastelloyX,8222,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHastelloyN,8223,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHastelloyC276,8224,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellIncoloy020,8225,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellIncoloyDS,8226,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellIncoloyMA956,8227,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTungstenCarbide,8228,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellSiliconCarbide,8229,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellTantalumCarbide,8230,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellZirconiumCarbide,8231,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellNiobiumCarbide,8232,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellGrisium,8233,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellEglinSteelBaseCompound,8238,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellEglinSteel,8239,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellHG1223,8240,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemCellQuantum,8241,false,miscutils,gtPlusPlus.core.item.base.cell.BaseItemCell
miscutils:itemIngotBromine,8242,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustBromine,8243,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyBromine,8244,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallBromine,8245,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetBromine,8246,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateBromine,8247,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleBromine,8248,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotZirconium,8249,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustZirconium,8250,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyZirconium,8251,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallZirconium,8252,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetZirconium,8253,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateZirconium,8254,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleZirconium,8255,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltZirconium,8256,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodZirconium,8257,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongZirconium,8258,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingZirconium,8259,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewZirconium,8260,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorZirconium,8261,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearZirconium,8262,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotRuthenium,8263,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustRuthenium,8264,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyRuthenium,8265,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallRuthenium,8266,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetRuthenium,8267,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateRuthenium,8268,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleRuthenium,8269,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltRuthenium,8270,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodRuthenium,8271,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongRuthenium,8272,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingRuthenium,8273,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewRuthenium,8274,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorRuthenium,8275,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearRuthenium,8276,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotIodine,8277,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustIodine,8278,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyIodine,8279,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallIodine,8280,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetIodine,8281,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateIodine,8282,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleIodine,8283,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltIodine,8284,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodIodine,8285,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongIodine,8286,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingIodine,8287,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewIodine,8288,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorIodine,8289,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearIodine,8290,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotHafnium,8291,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustHafnium,8292,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyHafnium,8293,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHafnium,8294,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetHafnium,8295,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateHafnium,8296,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleHafnium,8297,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltHafnium,8298,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodHafnium,8299,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongHafnium,8300,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingHafnium,8301,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewHafnium,8302,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorHafnium,8303,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearHafnium,8304,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotDysprosium,8305,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustDysprosium,8306,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyDysprosium,8307,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallDysprosium,8308,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetDysprosium,8309,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateDysprosium,8310,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleDysprosium,8311,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltDysprosium,8312,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodDysprosium,8313,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongDysprosium,8314,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingDysprosium,8315,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewDysprosium,8316,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorDysprosium,8317,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearDysprosium,8318,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTellurium,8319,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustTellurium,8320,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTellurium,8321,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTellurium,8322,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTellurium,8323,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTellurium,8324,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTellurium,8325,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTellurium,8326,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTellurium,8327,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTellurium,8328,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTellurium,8329,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTellurium,8330,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTellurium,8331,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTellurium,8332,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotRhodium,8333,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustRhodium,8334,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyRhodium,8335,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallRhodium,8336,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetRhodium,8337,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateRhodium,8338,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleRhodium,8339,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltRhodium,8340,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodRhodium,8341,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongRhodium,8342,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingRhodium,8343,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewRhodium,8344,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorRhodium,8345,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearRhodium,8346,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotRhenium,8347,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustRhenium,8348,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyRhenium,8349,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallRhenium,8350,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetRhenium,8351,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateRhenium,8352,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleRhenium,8353,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltRhenium,8354,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodRhenium,8355,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongRhenium,8356,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingRhenium,8357,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewRhenium,8358,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorRhenium,8359,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearRhenium,8360,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotThallium,8361,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustThallium,8362,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyThallium,8363,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallThallium,8364,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetThallium,8365,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateThallium,8366,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleThallium,8367,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltThallium,8368,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodThallium,8369,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongThallium,8370,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingThallium,8371,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewThallium,8372,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorThallium,8373,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearThallium,8374,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTechnetium,8375,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustTechnetium,8376,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTechnetium,8377,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTechnetium,8378,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTechnetium,8379,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTechnetium,8380,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTechnetium,8381,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotPolonium,8382,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustPolonium,8383,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyPolonium,8384,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallPolonium,8385,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetPolonium,8386,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlatePolonium,8387,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoublePolonium,8388,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotAstatine,8389,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustAstatine,8390,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyAstatine,8391,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallAstatine,8392,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetAstatine,8393,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateAstatine,8394,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleAstatine,8395,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotFrancium,8396,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustFrancium,8397,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyFrancium,8398,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallFrancium,8399,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetFrancium,8400,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateFrancium,8401,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleFrancium,8402,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotRadium,8403,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustRadium,8404,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyRadium,8405,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallRadium,8406,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetRadium,8407,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateRadium,8408,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleRadium,8409,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotActinium,8410,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustActinium,8411,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyActinium,8412,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallActinium,8413,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetActinium,8414,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateActinium,8415,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleActinium,8416,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemIngotProtactinium,8417,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustProtactinium,8418,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyProtactinium,8419,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallProtactinium,8420,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
